,state,district,category,type,date,crimes
9467,Sabah,Tuaran,property,break_in,2019,33
9468,Sabah,Tuaran,property,break_in,2020,36
9469,Sabah,Tuaran,property,break_in,2021,22
9470,Sabah,Tuaran,property,break_in,2022,16
9471,Sabah,Tuaran,property,break_in,2023,20
9472,Sabah,Tuaran,property,theft_other,2016,26
9473,Sabah,Tuaran,property,theft_other,2017,31
9474,Sabah,Tuaran,property,theft_other,2018,41
9475,Sabah,Tuaran,property,theft_other,2019,26
9476,Sabah,Tuaran,property,theft_other,2020,13
9477,Sabah,Tuaran,property,theft_other,2021,15
9478,Sabah,Tuaran,property,theft_other,2022,18
9479,Sabah,Tuaran,property,theft_other,2023,17
9480,Sabah,Tuaran,property,theft_vehicle_lorry,2016,2
9481,Sabah,Tuaran,property,theft_vehicle_lorry,2017,0
9482,Sabah,Tuaran,property,theft_vehicle_lorry,2018,0
9483,Sabah,Tuaran,property,theft_vehicle_lorry,2019,3
9484,Sabah,Tuaran,property,theft_vehicle_lorry,2020,0
9485,Sabah,Tuaran,property,theft_vehicle_lorry,2021,0
9486,Sabah,Tuaran,property,theft_vehicle_lorry,2022,1
9487,Sabah,Tuaran,property,theft_vehicle_lorry,2023,3
9488,Sabah,Tuaran,property,theft_vehicle_motorcar,2016,4
9489,Sabah,Tuaran,property,theft_vehicle_motorcar,2017,5
9490,Sabah,Tuaran,property,theft_vehicle_motorcar,2018,7
9491,Sabah,Tuaran,property,theft_vehicle_motorcar,2019,9
9492,Sabah,Tuaran,property,theft_vehicle_motorcar,2020,2
9493,Sabah,Tuaran,property,theft_vehicle_motorcar,2021,4
9494,Sabah,Tuaran,property,theft_vehicle_motorcar,2022,6
9495,Sabah,Tuaran,property,theft_vehicle_motorcar,2023,3
9496,Sabah,Tuaran,property,theft_vehicle_motorcycle,2016,37
9497,Sabah,Tuaran,property,theft_vehicle_motorcycle,2017,29
9498,Sabah,Tuaran,property,theft_vehicle_motorcycle,2018,17
9499,Sabah,Tuaran,property,theft_vehicle_motorcycle,2019,13
9500,Sabah,Tuaran,property,theft_vehicle_motorcycle,2020,6
9501,Sabah,Tuaran,property,theft_vehicle_motorcycle,2021,8
9502,Sabah,Tuaran,property,theft_vehicle_motorcycle,2022,12
9503,Sabah,Tuaran,property,theft_vehicle_motorcycle,2023,18
9504,Sabah,W.P. Labuan,assault,causing_injury,2016,13
9505,Sabah,W.P. Labuan,assault,causing_injury,2017,6
9506,Sabah,W.P. Labuan,assault,causing_injury,2018,12
9507,Sabah,W.P. Labuan,assault,causing_injury,2019,9
9508,Sabah,W.P. Labuan,assault,causing_injury,2020,8
9509,Sabah,W.P. Labuan,assault,causing_injury,2021,5
9510,Sabah,W.P. Labuan,assault,causing_injury,2022,9
9511,Sabah,W.P. Labuan,assault,causing_injury,2023,9
9512,Sabah,W.P. Labuan,assault,murder,2016,2
9513,Sabah,W.P. Labuan,assault,murder,2017,1
9514,Sabah,W.P. Labuan,assault,murder,2018,3
9515,Sabah,W.P. Labuan,assault,murder,2019,0
9516,Sabah,W.P. Labuan,assault,murder,2020,0
9517,Sabah,W.P. Labuan,assault,murder,2021,0
9518,Sabah,W.P. Labuan,assault,murder,2022,0
9519,Sabah,W.P. Labuan,assault,murder,2023,0
9520,Sabah,W.P. Labuan,assault,rape,2016,6
9521,Sabah,W.P. Labuan,assault,rape,2017,5
9522,Sabah,W.P. Labuan,assault,rape,2018,4
9523,Sabah,W.P. Labuan,assault,rape,2019,6
9524,Sabah,W.P. Labuan,assault,rape,2020,7
9525,Sabah,W.P. Labuan,assault,rape,2021,9
9526,Sabah,W.P. Labuan,assault,rape,2022,14
9527,Sabah,W.P. Labuan,assault,rape,2023,10
9528,Sabah,W.P. Labuan,assault,robbery_gang_armed,2016,0
9529,Sabah,W.P. Labuan,assault,robbery_gang_armed,2017,0
9530,Sabah,W.P. Labuan,assault,robbery_gang_armed,2018,1
9531,Sabah,W.P. Labuan,assault,robbery_gang_armed,2019,0
9532,Sabah,W.P. Labuan,assault,robbery_gang_armed,2020,0
9533,Sabah,W.P. Labuan,assault,robbery_gang_armed,2021,0
9534,Sabah,W.P. Labuan,assault,robbery_gang_armed,2022,0
9535,Sabah,W.P. Labuan,assault,robbery_gang_armed,2023,0
9536,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2016,1
9537,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2017,5
9538,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2018,2
9539,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2019,3
9540,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2020,5
9541,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2021,1
9542,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2022,0
9543,Sabah,W.P. Labuan,assault,robbery_gang_unarmed,2023,0
9544,Sabah,W.P. Labuan,assault,robbery_solo_armed,2016,0
9545,Sabah,W.P. Labuan,assault,robbery_solo_armed,2017,0
9546,Sabah,W.P. Labuan,assault,robbery_solo_armed,2018,0
9547,Sabah,W.P. Labuan,assault,robbery_solo_armed,2019,0
9548,Sabah,W.P. Labuan,assault,robbery_solo_armed,2020,0
9549,Sabah,W.P. Labuan,assault,robbery_solo_armed,2021,0
9550,Sabah,W.P. Labuan,assault,robbery_solo_armed,2022,0
9551,Sabah,W.P. Labuan,assault,robbery_solo_armed,2023,0
9552,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2016,2
9553,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2017,3
9554,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2018,3
9555,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2019,2
9556,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2020,2
9557,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2021,2
9558,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2022,1
9559,Sabah,W.P. Labuan,assault,robbery_solo_unarmed,2023,0
9560,Sabah,W.P. Labuan,property,break_in,2016,64
9561,Sabah,W.P. Labuan,property,break_in,2017,52
9562,Sabah,W.P. Labuan,property,break_in,2018,77
9563,Sabah,W.P. Labuan,property,break_in,2019,56
9564,Sabah,W.P. Labuan,property,break_in,2020,59
9565,Sabah,W.P. Labuan,property,break_in,2021,37
9566,Sabah,W.P. Labuan,property,break_in,2022,13
9567,Sabah,W.P. Labuan,property,break_in,2023,26
9568,Sabah,W.P. Labuan,property,theft_other,2016,99
9569,Sabah,W.P. Labuan,property,theft_other,2017,115
9570,Sabah,W.P. Labuan,property,theft_other,2018,151
9571,Sabah,W.P. Labuan,property,theft_other,2019,166
9572,Sabah,W.P. Labuan,property,theft_other,2020,97
9573,Sabah,W.P. Labuan,property,theft_other,2021,81
9574,Sabah,W.P. Labuan,property,theft_other,2022,67
9575,Sabah,W.P. Labuan,property,theft_other,2023,75
9576,Sabah,W.P. Labuan,property,theft_vehicle_lorry,2016,0
9577,Sabah,W.P. Labuan,property,theft_vehicle_lorry,2017,0
9578,Sabah,W.P. Labuan,property,theft_vehicle_lorry,2018,0
9579,Sabah,W.P. Labuan,property,theft_vehicle_lorry,2019,0
9580,Sabah,W.P. Labuan,property,theft_vehicle_lorry,2020,1
9581,Sabah,W.P. Labuan,property,theft_vehicle_lorry,2021,0
9582,Sabah,W.P. Labuan,property,theft_vehicle_lorry,2022,0
9583,Sabah,W.P. Labuan,property,theft_vehicle_lorry,2023,0
9584,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,2016,3
9585,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,2017,2
9586,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,2018,0
9587,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,2019,1
9588,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,2020,0
9589,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,2021,0
9590,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,2022,0
9591,Sabah,W.P. Labuan,property,theft_vehicle_motorcar,2023,0
9592,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,2016,26
9593,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,2017,15
9594,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,2018,13
9595,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,2019,9
9596,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,2020,6
9597,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,2021,6
9598,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,2022,7
9599,Sabah,W.P. Labuan,property,theft_vehicle_motorcycle,2023,8
9600,Sarawak,Bau,assault,causing_injury,2016,5
9601,Sarawak,Bau,assault,causing_injury,2017,4
9602,Sarawak,Bau,assault,causing_injury,2018,81
9603,Sarawak,Bau,assault,causing_injury,2019,1
9604,Sarawak,Bau,assault,causing_injury,2020,3
9605,Sarawak,Bau,assault,causing_injury,2021,4
9606,Sarawak,Bau,assault,causing_injury,2022,7
9607,Sarawak,Bau,assault,causing_injury,2023,5
9608,Sarawak,Bau,assault,murder,2016,2
9609,Sarawak,Bau,assault,murder,2017,0
9610,Sarawak,Bau,assault,murder,2018,0
9611,Sarawak,Bau,assault,murder,2019,1
9612,Sarawak,Bau,assault,murder,2020,0
9613,Sarawak,Bau,assault,murder,2021,0
9614,Sarawak,Bau,assault,murder,2022,1
9615,Sarawak,Bau,assault,murder,2023,1
9616,Sarawak,Bau,assault,rape,2016,1
9617,Sarawak,Bau,assault,rape,2017,2
9618,Sarawak,Bau,assault,rape,2018,3
9619,Sarawak,Bau,assault,rape,2019,3
9620,Sarawak,Bau,assault,rape,2020,4
9621,Sarawak,Bau,assault,rape,2021,2
9622,Sarawak,Bau,assault,rape,2022,5
9623,Sarawak,Bau,assault,rape,2023,4
9624,Sarawak,Bau,assault,robbery_gang_armed,2016,6
9625,Sarawak,Bau,assault,robbery_gang_armed,2017,0
9626,Sarawak,Bau,assault,robbery_gang_armed,2018,0
9627,Sarawak,Bau,assault,robbery_gang_armed,2019,0
9628,Sarawak,Bau,assault,robbery_gang_armed,2020,0
9629,Sarawak,Bau,assault,robbery_gang_armed,2021,0
9630,Sarawak,Bau,assault,robbery_gang_armed,2022,0
9631,Sarawak,Bau,assault,robbery_gang_armed,2023,0
9632,Sarawak,Bau,assault,robbery_gang_unarmed,2016,0
9633,Sarawak,Bau,assault,robbery_gang_unarmed,2017,3
9634,Sarawak,Bau,assault,robbery_gang_unarmed,2018,2
9635,Sarawak,Bau,assault,robbery_gang_unarmed,2019,4
9636,Sarawak,Bau,assault,robbery_gang_unarmed,2020,0
9637,Sarawak,Bau,assault,robbery_gang_unarmed,2021,0
9638,Sarawak,Bau,assault,robbery_gang_unarmed,2022,0
9639,Sarawak,Bau,assault,robbery_gang_unarmed,2023,2
9640,Sarawak,Bau,assault,robbery_solo_armed,2016,0
9641,Sarawak,Bau,assault,robbery_solo_armed,2017,0
9642,Sarawak,Bau,assault,robbery_solo_armed,2018,0
9643,Sarawak,Bau,assault,robbery_solo_armed,2019,0
9644,Sarawak,Bau,assault,robbery_solo_armed,2020,0
9645,Sarawak,Bau,assault,robbery_solo_armed,2021,0
9646,Sarawak,Bau,assault,robbery_solo_armed,2022,0
9647,Sarawak,Bau,assault,robbery_solo_armed,2023,1
9648,Sarawak,Bau,assault,robbery_solo_unarmed,2016,0
9649,Sarawak,Bau,assault,robbery_solo_unarmed,2017,0
9650,Sarawak,Bau,assault,robbery_solo_unarmed,2018,0
9651,Sarawak,Bau,assault,robbery_solo_unarmed,2019,0
9652,Sarawak,Bau,assault,robbery_solo_unarmed,2020,1
9653,Sarawak,Bau,assault,robbery_solo_unarmed,2021,0
9654,Sarawak,Bau,assault,robbery_solo_unarmed,2022,0
9655,Sarawak,Bau,assault,robbery_solo_unarmed,2023,1
9656,Sarawak,Bau,property,break_in,2016,9
9657,Sarawak,Bau,property,break_in,2017,9
9658,Sarawak,Bau,property,break_in,2018,11
9659,Sarawak,Bau,property,break_in,2019,12
9660,Sarawak,Bau,property,break_in,2020,10
9661,Sarawak,Bau,property,break_in,2021,3
9662,Sarawak,Bau,property,break_in,2022,7
9663,Sarawak,Bau,property,break_in,2023,21
9664,Sarawak,Bau,property,theft_other,2016,2
9665,Sarawak,Bau,property,theft_other,2017,4
9666,Sarawak,Bau,property,theft_other,2018,13
9667,Sarawak,Bau,property,theft_other,2019,7
9668,Sarawak,Bau,property,theft_other,2020,9
9669,Sarawak,Bau,property,theft_other,2021,23
9670,Sarawak,Bau,property,theft_other,2022,25
9671,Sarawak,Bau,property,theft_other,2023,17
9672,Sarawak,Bau,property,theft_vehicle_lorry,2016,3
9673,Sarawak,Bau,property,theft_vehicle_lorry,2017,2
9674,Sarawak,Bau,property,theft_vehicle_lorry,2018,0
9675,Sarawak,Bau,property,theft_vehicle_lorry,2019,0
9676,Sarawak,Bau,property,theft_vehicle_lorry,2020,0
9677,Sarawak,Bau,property,theft_vehicle_lorry,2021,0
9678,Sarawak,Bau,property,theft_vehicle_lorry,2022,0
9679,Sarawak,Bau,property,theft_vehicle_lorry,2023,0
9680,Sarawak,Bau,property,theft_vehicle_motorcar,2016,2
9681,Sarawak,Bau,property,theft_vehicle_motorcar,2017,1
9682,Sarawak,Bau,property,theft_vehicle_motorcar,2018,2
9683,Sarawak,Bau,property,theft_vehicle_motorcar,2019,3
9684,Sarawak,Bau,property,theft_vehicle_motorcar,2020,1
9685,Sarawak,Bau,property,theft_vehicle_motorcar,2021,0
9686,Sarawak,Bau,property,theft_vehicle_motorcar,2022,3
9687,Sarawak,Bau,property,theft_vehicle_motorcar,2023,5
9688,Sarawak,Bau,property,theft_vehicle_motorcycle,2016,25
9689,Sarawak,Bau,property,theft_vehicle_motorcycle,2017,23
9690,Sarawak,Bau,property,theft_vehicle_motorcycle,2018,16
9691,Sarawak,Bau,property,theft_vehicle_motorcycle,2019,16
9692,Sarawak,Bau,property,theft_vehicle_motorcycle,2020,7
9693,Sarawak,Bau,property,theft_vehicle_motorcycle,2021,1
9694,Sarawak,Bau,property,theft_vehicle_motorcycle,2022,10
9695,Sarawak,Bau,property,theft_vehicle_motorcycle,2023,19
9696,Sarawak,Belaga,assault,causing_injury,2016,6
9697,Sarawak,Belaga,assault,causing_injury,2017,4
9698,Sarawak,Belaga,assault,causing_injury,2018,7
9699,Sarawak,Belaga,assault,causing_injury,2019,3
9700,Sarawak,Belaga,assault,causing_injury,2020,6
9701,Sarawak,Belaga,assault,causing_injury,2021,4
9702,Sarawak,Belaga,assault,causing_injury,2022,2
9703,Sarawak,Belaga,assault,causing_injury,2023,1
9704,Sarawak,Belaga,assault,murder,2016,2
9705,Sarawak,Belaga,assault,murder,2017,0
9706,Sarawak,Belaga,assault,murder,2018,3
9707,Sarawak,Belaga,assault,murder,2019,0
9708,Sarawak,Belaga,assault,murder,2020,0
9709,Sarawak,Belaga,assault,murder,2021,0
9710,Sarawak,Belaga,assault,murder,2022,0
9711,Sarawak,Belaga,assault,murder,2023,0
9712,Sarawak,Belaga,assault,rape,2016,9
9713,Sarawak,Belaga,assault,rape,2017,2
9714,Sarawak,Belaga,assault,rape,2018,0
9715,Sarawak,Belaga,assault,rape,2019,1
9716,Sarawak,Belaga,assault,rape,2020,0
9717,Sarawak,Belaga,assault,rape,2021,3
9718,Sarawak,Belaga,assault,rape,2022,0
9719,Sarawak,Belaga,assault,rape,2023,1
9720,Sarawak,Belaga,assault,robbery_gang_armed,2016,0
9721,Sarawak,Belaga,assault,robbery_gang_armed,2017,0
9722,Sarawak,Belaga,assault,robbery_gang_armed,2018,0
9723,Sarawak,Belaga,assault,robbery_gang_armed,2019,0
9724,Sarawak,Belaga,assault,robbery_gang_armed,2020,0
9725,Sarawak,Belaga,assault,robbery_gang_armed,2021,0
9726,Sarawak,Belaga,assault,robbery_gang_armed,2022,1
9727,Sarawak,Belaga,assault,robbery_gang_armed,2023,0
9728,Sarawak,Belaga,assault,robbery_gang_unarmed,2016,0
9729,Sarawak,Belaga,assault,robbery_gang_unarmed,2017,0
9730,Sarawak,Belaga,assault,robbery_gang_unarmed,2018,0
9731,Sarawak,Belaga,assault,robbery_gang_unarmed,2019,2
9732,Sarawak,Belaga,assault,robbery_gang_unarmed,2020,0
9733,Sarawak,Belaga,assault,robbery_gang_unarmed,2021,0
9734,Sarawak,Belaga,assault,robbery_gang_unarmed,2022,0
9735,Sarawak,Belaga,assault,robbery_gang_unarmed,2023,0
9736,Sarawak,Belaga,assault,robbery_solo_armed,2016,0
9737,Sarawak,Belaga,assault,robbery_solo_armed,2017,0
9738,Sarawak,Belaga,assault,robbery_solo_armed,2018,0
9739,Sarawak,Belaga,assault,robbery_solo_armed,2019,0
9740,Sarawak,Belaga,assault,robbery_solo_armed,2020,0
9741,Sarawak,Belaga,assault,robbery_solo_armed,2021,0
9742,Sarawak,Belaga,assault,robbery_solo_armed,2022,0
9743,Sarawak,Belaga,assault,robbery_solo_armed,2023,0
9744,Sarawak,Belaga,assault,robbery_solo_unarmed,2016,0
9745,Sarawak,Belaga,assault,robbery_solo_unarmed,2017,0
9746,Sarawak,Belaga,assault,robbery_solo_unarmed,2018,0
9747,Sarawak,Belaga,assault,robbery_solo_unarmed,2019,0
9748,Sarawak,Belaga,assault,robbery_solo_unarmed,2020,0
9749,Sarawak,Belaga,assault,robbery_solo_unarmed,2021,0
9750,Sarawak,Belaga,assault,robbery_solo_unarmed,2022,0
9751,Sarawak,Belaga,assault,robbery_solo_unarmed,2023,0
9752,Sarawak,Belaga,property,break_in,2016,9
9753,Sarawak,Belaga,property,break_in,2017,20
9754,Sarawak,Belaga,property,break_in,2018,9
9755,Sarawak,Belaga,property,break_in,2019,5
9756,Sarawak,Belaga,property,break_in,2020,7
9757,Sarawak,Belaga,property,break_in,2021,4
9758,Sarawak,Belaga,property,break_in,2022,7
9759,Sarawak,Belaga,property,break_in,2023,8
9760,Sarawak,Belaga,property,theft_other,2016,44
9761,Sarawak,Belaga,property,theft_other,2017,44
9762,Sarawak,Belaga,property,theft_other,2018,25
9763,Sarawak,Belaga,property,theft_other,2019,16
9764,Sarawak,Belaga,property,theft_other,2020,9
9765,Sarawak,Belaga,property,theft_other,2021,14
9766,Sarawak,Belaga,property,theft_other,2022,8
9767,Sarawak,Belaga,property,theft_other,2023,23
9768,Sarawak,Belaga,property,theft_vehicle_lorry,2016,0
9769,Sarawak,Belaga,property,theft_vehicle_lorry,2017,1
9770,Sarawak,Belaga,property,theft_vehicle_lorry,2018,0
9771,Sarawak,Belaga,property,theft_vehicle_lorry,2019,0
9772,Sarawak,Belaga,property,theft_vehicle_lorry,2020,0
9773,Sarawak,Belaga,property,theft_vehicle_lorry,2021,0
9774,Sarawak,Belaga,property,theft_vehicle_lorry,2022,0
9775,Sarawak,Belaga,property,theft_vehicle_lorry,2023,1
9776,Sarawak,Belaga,property,theft_vehicle_motorcar,2016,0
9777,Sarawak,Belaga,property,theft_vehicle_motorcar,2017,0
9778,Sarawak,Belaga,property,theft_vehicle_motorcar,2018,1
9779,Sarawak,Belaga,property,theft_vehicle_motorcar,2019,0
9780,Sarawak,Belaga,property,theft_vehicle_motorcar,2020,0
9781,Sarawak,Belaga,property,theft_vehicle_motorcar,2021,0
9782,Sarawak,Belaga,property,theft_vehicle_motorcar,2022,0
9783,Sarawak,Belaga,property,theft_vehicle_motorcar,2023,0
9784,Sarawak,Belaga,property,theft_vehicle_motorcycle,2016,2
9785,Sarawak,Belaga,property,theft_vehicle_motorcycle,2017,2
9786,Sarawak,Belaga,property,theft_vehicle_motorcycle,2018,3
9787,Sarawak,Belaga,property,theft_vehicle_motorcycle,2019,5
9788,Sarawak,Belaga,property,theft_vehicle_motorcycle,2020,2
9789,Sarawak,Belaga,property,theft_vehicle_motorcycle,2021,1
9790,Sarawak,Belaga,property,theft_vehicle_motorcycle,2022,0
9791,Sarawak,Belaga,property,theft_vehicle_motorcycle,2023,0
9792,Sarawak,Betong,assault,causing_injury,2016,3
9793,Sarawak,Betong,assault,causing_injury,2017,7
9794,Sarawak,Betong,assault,causing_injury,2018,0
9795,Sarawak,Betong,assault,causing_injury,2019,5
9796,Sarawak,Betong,assault,causing_injury,2020,6
9797,Sarawak,Betong,assault,causing_injury,2021,3
9798,Sarawak,Betong,assault,causing_injury,2022,5
9799,Sarawak,Betong,assault,causing_injury,2023,8
9800,Sarawak,Betong,assault,murder,2016,0
9801,Sarawak,Betong,assault,murder,2017,0
9802,Sarawak,Betong,assault,murder,2018,0
9803,Sarawak,Betong,assault,murder,2019,1
9804,Sarawak,Betong,assault,murder,2020,1
9805,Sarawak,Betong,assault,murder,2021,2
9806,Sarawak,Betong,assault,murder,2022,0
9807,Sarawak,Betong,assault,murder,2023,0
9808,Sarawak,Betong,assault,rape,2016,2
9809,Sarawak,Betong,assault,rape,2017,7
9810,Sarawak,Betong,assault,rape,2018,3
9811,Sarawak,Betong,assault,rape,2019,4
9812,Sarawak,Betong,assault,rape,2020,1
9813,Sarawak,Betong,assault,rape,2021,5
9814,Sarawak,Betong,assault,rape,2022,0
9815,Sarawak,Betong,assault,rape,2023,3
9816,Sarawak,Betong,assault,robbery_gang_armed,2016,1
9817,Sarawak,Betong,assault,robbery_gang_armed,2017,0
9818,Sarawak,Betong,assault,robbery_gang_armed,2018,0
9819,Sarawak,Betong,assault,robbery_gang_armed,2019,0
9820,Sarawak,Betong,assault,robbery_gang_armed,2020,0
9821,Sarawak,Betong,assault,robbery_gang_armed,2021,0
9822,Sarawak,Betong,assault,robbery_gang_armed,2022,0
9823,Sarawak,Betong,assault,robbery_gang_armed,2023,0
9824,Sarawak,Betong,assault,robbery_gang_unarmed,2016,1
9825,Sarawak,Betong,assault,robbery_gang_unarmed,2017,4
9826,Sarawak,Betong,assault,robbery_gang_unarmed,2018,2
9827,Sarawak,Betong,assault,robbery_gang_unarmed,2019,1
9828,Sarawak,Betong,assault,robbery_gang_unarmed,2020,1
9829,Sarawak,Betong,assault,robbery_gang_unarmed,2021,1
9830,Sarawak,Betong,assault,robbery_gang_unarmed,2022,1
9831,Sarawak,Betong,assault,robbery_gang_unarmed,2023,1
9832,Sarawak,Betong,assault,robbery_solo_armed,2016,0
9833,Sarawak,Betong,assault,robbery_solo_armed,2017,0
9834,Sarawak,Betong,assault,robbery_solo_armed,2018,0
9835,Sarawak,Betong,assault,robbery_solo_armed,2019,0
9836,Sarawak,Betong,assault,robbery_solo_armed,2020,0
9837,Sarawak,Betong,assault,robbery_solo_armed,2021,0
9838,Sarawak,Betong,assault,robbery_solo_armed,2022,0
9839,Sarawak,Betong,assault,robbery_solo_armed,2023,0
9840,Sarawak,Betong,assault,robbery_solo_unarmed,2016,0
9841,Sarawak,Betong,assault,robbery_solo_unarmed,2017,0
9842,Sarawak,Betong,assault,robbery_solo_unarmed,2018,1
9843,Sarawak,Betong,assault,robbery_solo_unarmed,2019,0
9844,Sarawak,Betong,assault,robbery_solo_unarmed,2020,2
9845,Sarawak,Betong,assault,robbery_solo_unarmed,2021,0
9846,Sarawak,Betong,assault,robbery_solo_unarmed,2022,0
9847,Sarawak,Betong,assault,robbery_solo_unarmed,2023,1
9848,Sarawak,Betong,property,break_in,2016,14
9849,Sarawak,Betong,property,break_in,2017,16
9850,Sarawak,Betong,property,break_in,2018,24
9851,Sarawak,Betong,property,break_in,2019,28
9852,Sarawak,Betong,property,break_in,2020,33
9853,Sarawak,Betong,property,break_in,2021,24
9854,Sarawak,Betong,property,break_in,2022,30
9855,Sarawak,Betong,property,break_in,2023,18
9856,Sarawak,Betong,property,theft_other,2016,14
9857,Sarawak,Betong,property,theft_other,2017,7
9858,Sarawak,Betong,property,theft_other,2018,21
9859,Sarawak,Betong,property,theft_other,2019,20
9860,Sarawak,Betong,property,theft_other,2020,23
9861,Sarawak,Betong,property,theft_other,2021,40
9862,Sarawak,Betong,property,theft_other,2022,30
9863,Sarawak,Betong,property,theft_other,2023,32
9864,Sarawak,Betong,property,theft_vehicle_lorry,2016,0
9865,Sarawak,Betong,property,theft_vehicle_lorry,2017,1
9866,Sarawak,Betong,property,theft_vehicle_lorry,2018,0
9867,Sarawak,Betong,property,theft_vehicle_lorry,2019,0
9868,Sarawak,Betong,property,theft_vehicle_lorry,2020,0
9869,Sarawak,Betong,property,theft_vehicle_lorry,2021,0
9870,Sarawak,Betong,property,theft_vehicle_lorry,2022,0
9871,Sarawak,Betong,property,theft_vehicle_lorry,2023,1
9872,Sarawak,Betong,property,theft_vehicle_motorcar,2016,4
9873,Sarawak,Betong,property,theft_vehicle_motorcar,2017,4
9874,Sarawak,Betong,property,theft_vehicle_motorcar,2018,1
9875,Sarawak,Betong,property,theft_vehicle_motorcar,2019,1
